utr_id	avg_expr	fc	orf_gc	orf_len	utr5_gc	utr5_len	utr3_gc	utr3_len	utr8	utr7m8	utr7A1	utr6	utro6	utr6A1
FBgn0039045	0.000	0.193	0.521	1194	0.473	188	0.372	113	0	0	0	0	0	0
FBgn0039049	0.000	-0.276	0.531	1206	0.561	41	0.468	1664	0	0	0	0	1	0
FBgn0039055	0.000	0.069	0.522	2421	0.494	393	0.343	659	0	0	0	0	0	0
FBgn0039056	0.000	-0.534	0.543	2487	0.512	389	0.359	588	0	0	0	0	0	0
FBgn0039065	0.000	-0.231	0.457	1275	0.379	253	0.201	149	0	0	0	0	0	0
FBgn0039066	0.000	-0.265	0.527	1932	0.436	314	0.363	623	0	0	0	0	0	0
FBgn0039067	0.000	-0.930	0.526	2232	0.545	88	0.297	424	0	0	0	0	0	0
FBgn0039068	0.000	0.319	0.513	705	0.567	30	0.379	174	0	0	0	0	0	0
FBgn0039108	0.000	0.511	0.442	1530	0.318	201	0.316	133	0	0	0	0	0	0
FBgn0039109	0.000	0.880	0.571	855	0.480	589	0.368	269	0	0	0	0	0	0
FBgn0039110	0.000	-0.204	0.597	1350	0.365	115	0.275	305	0	0	0	0	0	0
FBgn0039111	0.000	0.227	0.529	603	0.466	178	0.358	120	0	0	0	0	0	0
FBgn0039112	0.000	-0.103	0.597	549	0.396	106	0.360	239	0	0	0	0	0	0
FBgn0039113	0.000	0.184	0.523	1860	0.386	158	0.291	244	0	0	0	0	0	0
FBgn0039114	0.000	-0.096	0.544	1296	0.480	75	0.281	139	0	0	0	0	0	0
FBgn0039115	0.000	0.410	0.491	636	0.367	90	0.295	244	0	0	0	0	0	0
FBgn0039116	0.000	-0.263	0.505	765	0.411	90	0.425	153	0	0	0	0	0	0
FBgn0039117	0.000	0.111	0.518	3594	0.340	97	0.338	130	0	0	0	0	0	0
FBgn0039118	0.000	0.044	0.580	831	0.432	95	0.362	138	0	0	0	0	0	0
FBgn0039120	0.000	-0.396	0.533	5883	0.451	457	0.292	284	0	0	0	0	0	0
FBgn0039125	0.000	-0.094	0.534	1737	0.421	145	0.312	96	0	0	0	0	0	0
FBgn0039126	0.000	0.066	0.556	834	0.197	66	0.351	191	0	0	0	0	0	0
FBgn0039128	0.000	-0.016	0.481	888	0.338	74	0.313	67	0	0	0	0	0	0
FBgn0039129	0.000	0.018	0.530	468	0.377	69	0.256	129	0	0	0	0	0	0
FBgn0039130	0.000	1.668	0.526	1116	0.435	115	0.375	331	0	0	0	0	0	0
FBgn0039132	0.000	0.482	0.483	474	0.393	145	0.472	176	0	0	0	0	0	0
FBgn0039135	0.000	-0.266	0.510	702	0.345	84	0.315	260	0	0	0	1	0	0
FBgn0039136	0.000	-0.049	0.575	732	0.501	645	0.396	579	0	0	0	0	0	0
FBgn0039139	0.000	0.161	0.538	1827	0.375	40	0.317	104	0	0	0	0	0	0
FBgn0039140	0.000	-0.317	0.541	2022	0.492	1237	0.380	532	0	0	0	0	0	0
FBgn0039141	0.000	-0.305	0.570	2277	0.490	294	0.391	220	0	0	0	0	0	1
FBgn0039145	0.000	0.187	0.516	465	0.298	104	0.320	75	0	0	0	0	0	0
FBgn0039149	0.000	0.348	0.513	435	0.448	29	0.292	113	0	0	0	0	0	0
FBgn0039150	0.000	-0.086	0.546	2010	0.433	67	0.381	97	0	0	0	0	0	0
FBgn0039153	0.000	0.112	0.474	1551	0.375	72	0.362	163	0	0	0	0	0	0
FBgn0039155	0.000	0.302	0.544	1578	0.505	297	0.347	118	0	0	0	0	0	0
FBgn0039156	0.000	-0.481	0.515	1635	0.470	264	0.339	109	0	0	0	0	0	1
FBgn0039158	0.000	0.159	0.472	921	0.397	63	0.463	389	1	0	0	0	0	0
FBgn0039159	0.000	0.226	0.534	498	0.467	60	0.262	42	0	0	0	0	0	0
FBgn0039160	0.000	-1.133	0.544	990	0.431	109	0.350	263	1	0	0	0	0	0
FBgn0039163	0.000	-0.231	0.531	735	0.390	305	0.291	79	0	0	0	0	0	0
FBgn0039165	0.000	-0.195	0.482	2712	0.290	69	0.138	29	0	0	0	0	0	0
FBgn0039169	0.000	0.680	0.564	2958	0.434	279	0.348	253	0	0	0	0	0	0
FBgn0039172	0.000	-0.598	0.541	540	0.397	78	0.402	112	0	0	0	0	0	0
FBgn0039175	0.000	0.064	0.556	1770	0.405	126	0.203	64	0	0	0	0	0	0
FBgn0039182	0.000	-0.014	0.505	4293	0.379	95	0.321	234	0	0	0	0	0	0
FBgn0039183	0.000	-0.149	0.535	2949	0.500	60	0.314	86	0	0	0	0	0	0
FBgn0039186	0.000	-0.407	0.624	1443	0.451	317	0.341	919	0	0	1	1	0	0
FBgn0039187	0.000	-0.306	0.525	4710	0.500	126	0.343	463	0	0	0	0	0	0
FBgn0039188	0.000	0.580	0.534	1551	0.339	62	0.308	201	0	0	0	0	0	0
FBgn0039189	0.000	0.191	0.534	1482	0.423	78	0.310	116	0	0	0	0	0	0
FBgn0039204	0.000	0.010	0.582	1221	0.485	130	0.442	163	0	0	0	0	0	0
FBgn0039205	0.000	-0.895	0.557	420	0.315	257	0.208	48	0	0	0	0	0	0
FBgn0039207	0.000	-1.332	0.522	4209	0.466	264	0.319	715	0	1	0	0	0	0
FBgn0039210	0.000	0.633	0.542	1944	0.300	80	0.400	70	0	0	0	0	0	0
FBgn0039212	0.000	-0.280	0.569	1188	0.360	89	0.291	165	0	0	0	0	0	0
FBgn0039213	0.000	-0.156	0.574	1626	0.448	574	0.396	1007	0	0	0	0	0	1
FBgn0039214	0.000	-0.151	0.549	11793	0.541	357	0.380	1134	0	0	0	0	0	0
FBgn0039215	0.000	0.374	0.579	2886	0.516	124	0.356	160	0	0	0	0	0	0
FBgn0039218	0.000	-0.143	0.515	204	0.336	107	0.351	94	0	0	0	0	0	0
FBgn0039219	0.000	0.332	0.561	1125	0.398	83	0.344	93	0	0	0	0	0	0
FBgn0039223	0.000	-0.417	0.574	1020	0.551	287	0.402	659	0	0	0	0	0	0
FBgn0039226	0.000	0.648	0.551	951	0.472	72	0.348	359	0	0	0	0	0	0
FBgn0039227	0.000	-0.010	0.522	4965	0.368	87	0.373	67	0	0	0	0	0	0
FBgn0039229	0.000	0.504	0.570	2787	0.333	153	0.386	184	0	0	0	0	0	0
FBgn0039233	0.000	0.013	0.551	543	0.364	88	0.299	77	0	0	0	0	0	0
FBgn0039234	0.000	0.145	0.496	2100	0.500	48	0.290	483	0	0	0	0	0	0
FBgn0039240	0.000	-0.026	0.553	3309	0.479	664	0.386	153	0	0	0	0	0	0
FBgn0039241	0.000	0.039	0.575	1773	0.418	134	0.296	365	0	0	0	0	0	0
FBgn0039249	0.000	0.106	0.527	2592	0.450	189	0.352	199	0	0	0	0	0	0
FBgn0039250	0.000	0.523	0.494	2265	0.323	99	0.313	147	0	0	0	0	0	0
FBgn0039252	0.000	-0.556	0.559	2193	0.488	123	0.389	537	0	0	0	0	0	0
FBgn0039254	0.000	0.780	0.535	1170	0.381	21	0.396	96	0	0	0	0	0	0
FBgn0039258	0.000	-1.067	0.543	969	0.465	114	0.438	16	0	0	0	0	0	0
FBgn0039259	0.000	0.651	0.535	342	0.294	85	0.306	62	0	0	0	0	0	0
FBgn0039260	0.000	0.062	0.504	2847	0.389	113	0.463	350	0	0	0	0	0	0
FBgn0039261	0.000	0.285	0.511	2103	0.340	156	0.295	437	0	0	0	0	1	0
FBgn0039265	0.000	0.081	0.493	909	0.525	80	0.190	21	0	0	0	0	0	0
FBgn0039266	0.000	0.683	0.520	546	0.428	921	0.335	439	0	0	0	0	0	0
FBgn0039269	0.000	-0.045	0.499	741	0.299	77	0.306	229	0	0	0	0	0	0
FBgn0039270	0.000	-0.047	0.532	696	0.264	87	0.306	85	0	0	0	0	0	0
FBgn0039271	0.000	-0.141	0.473	765	0.342	38	0.182	33	0	0	0	0	0	0
FBgn0039273	0.000	-0.038	0.452	1089	0.374	246	0.286	161	0	0	0	0	0	0
FBgn0039274	0.000	-0.262	0.456	897	0.250	60	0.218	55	0	0	0	0	0	0
FBgn0039280	0.000	0.157	0.459	1104	0.483	296	0.100	20	0	0	0	0	0	0
FBgn0039291	0.000	-0.027	0.468	534	0.340	50	0.271	218	0	0	0	1	0	0
FBgn0039293	0.000	-0.227	0.483	1872	0.389	113	0.357	378	0	0	0	0	0	0
FBgn0039296	0.000	-0.455	0.534	1290	0.386	132	0.306	409	0	0	1	0	0	1
FBgn0039300	0.000	0.119	0.612	255	0.434	76	0.372	398	0	0	0	0	0	0
FBgn0039301	0.000	-0.087	0.578	963	0.282	124	0.077	52	0	0	0	0	0	0
FBgn0039302	0.000	-0.035	0.512	8157	0.424	283	0.319	113	0	0	0	0	0	0
FBgn0039303	0.000	0.357	0.560	798	0.464	466	0.302	537	0	0	0	0	1	0
FBgn0039304	0.000	0.930	0.527	1011	0.418	98	0.314	293	0	0	0	0	0	1
FBgn0039305	0.000	0.184	0.547	393	0.348	69	0.194	31	0	0	0	0	0	0
FBgn0039306	0.000	0.051	0.504	1617	0.365	63	0.197	71	0	0	0	0	0	0
FBgn0039321	0.000	0.509	0.513	1278	0.353	218	0.347	98	0	0	0	0	0	0
FBgn0039328	0.000	0.247	0.443	1230	0.386	57	0.301	163	0	0	0	0	0	0
FBgn0039335	0.000	0.269	0.503	1923	0.500	26	0.254	142	0	0	0	0	0	0
FBgn0039336	0.000	0.078	0.540	1092	0.339	62	0.238	126	0	0	0	0	0	0
FBgn0039337	0.000	0.309	0.588	570	0.384	99	0.297	74	0	0	0	0	1	0
FBgn0039338	0.000	-0.074	0.543	3936	0.429	233	0.325	388	0	0	0	0	0	0
FBgn0039339	0.000	-0.095	0.538	1581	0.436	257	0.333	168	0	0	0	0	0	0
FBgn0039341	0.000	0.348	0.559	1572	0.469	98	0.316	133	0	0	0	0	0	0
FBgn0039348	0.000	0.148	0.552	1959	0.530	166	0.401	237	0	0	0	0	0	0
FBgn0039349	0.000	-0.062	0.561	1530	0.443	219	0.425	127	0	0	0	0	0	0
FBgn0039350	0.000	0.124	0.545	1011	0.447	421	0.335	203	0	0	0	0	0	0
FBgn0039356	0.000	1.507	0.524	336	0.436	94	0.422	289	0	0	0	0	0	0
FBgn0039357	0.000	-0.200	0.537	894	0.406	64	0.387	124	0	0	0	0	0	0
FBgn0039358	0.000	0.744	0.552	1209	0.434	122	0.318	384	0	0	0	0	0	0
FBgn0039359	0.000	-0.058	0.559	408	0.430	107	0.375	88	0	0	0	0	0	0
FBgn0039360	0.000	-0.631	0.555	969	0.379	319	0.289	149	0	0	1	0	0	0
FBgn0039379	0.000	-0.238	0.530	1548	0.267	101	0.396	245	0	0	0	0	0	0
FBgn0039381	0.000	0.241	0.566	1269	0.462	649	0.303	198	0	0	0	0	0	0
FBgn0039385	0.000	-0.115	0.556	1365	0.467	75	0.380	92	0	0	0	0	0	0
FBgn0039402	0.000	-0.068	0.585	771	0.354	96	0.339	381	0	0	0	0	0	0
FBgn0039403	0.000	-0.015	0.540	687	0.268	56	0.267	30	0	0	0	0	0	0
FBgn0039404	0.000	-0.471	0.543	588	0.407	27	0.333	42	0	0	0	0	0	0
FBgn0039406	0.000	0.061	0.601	489	0.362	58	0.311	74	0	0	0	0	0	0
FBgn0039407	0.000	-0.716	0.543	954	0.286	84	0.200	5	0	0	0	0	0	0
FBgn0039417	0.000	-0.013	0.512	1110	0.333	90	0.373	75	0	0	0	0	0	0
FBgn0039427	0.000	0.259	0.554	495	0.427	131	0.372	766	0	0	0	0	0	0
FBgn0039430	0.000	0.284	0.541	2067	0.521	217	0.325	606	0	0	0	0	0	0
FBgn0039449	0.000	-0.936	0.570	1122	0.360	125	0.391	854	0	0	0	0	0	2
FBgn0039450	0.000	0.231	0.555	1209	0.355	107	0.413	206	0	0	0	0	0	0
FBgn0039451	0.000	0.059	0.602	2730	0.554	504	0.336	464	0	0	0	0	0	0
FBgn0039459	0.000	-0.126	0.584	987	0.383	94	0.204	103	0	0	0	0	0	0
FBgn0039461	0.000	0.306	0.623	504	0.444	241	0.342	114	0	0	0	0	0	0
FBgn0039464	0.000	-0.242	0.567	1107	0.455	132	0.331	302	0	0	0	0	0	0
FBgn0039467	0.000	1.549	0.503	1200	0.473	237	0.350	449	0	0	0	0	1	0
FBgn0039487	0.000	0.124	0.543	1554	0.463	551	0.320	344	0	0	0	0	0	0
FBgn0039488	0.000	0.136	0.536	1392	0.388	85	0.354	79	0	0	0	0	0	0
FBgn0039489	0.000	0.124	0.517	1146	0.312	138	0.335	242	0	0	0	0	0	0
FBgn0039492	0.000	-0.456	0.587	2970	0.512	640	0.444	205	0	0	0	0	0	0
FBgn0039494	0.000	-0.359	0.595	1134	0.549	91	0.326	92	0	1	0	0	0	0
FBgn0039505	0.000	-0.040	0.581	408	0.373	126	0.340	250	0	0	0	0	0	0
FBgn0039507	0.000	-0.429	0.572	2328	0.457	186	0.308	341	1	0	0	0	0	0
FBgn0039508	0.000	0.250	0.538	3363	0.500	62	0.308	133	0	0	0	0	1	0
FBgn0039509	0.000	0.112	0.569	765	0.456	57	0.356	132	0	0	0	0	0	0
FBgn0039531	0.000	0.122	0.517	981	0.476	21	0.298	94	0	0	0	0	0	0
FBgn0039537	0.000	-0.253	0.593	1239	0.463	162	0.341	91	0	1	0	0	0	0
FBgn0039538	0.000	-0.147	0.589	474	0.370	119	0.423	383	0	0	0	0	0	0
FBgn0039543	0.000	-0.592	0.551	1857	0.431	211	0.316	345	0	0	0	0	0	0
FBgn0039544	0.000	0.584	0.545	2976	0.391	110	0.354	164	0	0	0	0	0	0
FBgn0039554	0.000	0.163	0.549	2142	0.477	88	0.410	261	0	0	0	0	1	0
FBgn0039555	0.000	-0.033	0.569	1182	0.426	94	0.308	65	0	0	0	0	0	0
FBgn0039557	0.000	-0.142	0.562	1080	0.263	95	0.310	71	0	0	0	0	0	0
FBgn0039558	0.000	0.079	0.593	837	0.349	83	0.287	87	0	0	0	0	0	0
FBgn0039559	0.000	-0.056	0.547	4284	0.462	104	0.274	201	0	0	0	0	0	0
FBgn0039560	0.000	0.213	0.551	3456	0.466	133	0.350	60	0	0	0	0	0	0
FBgn0039561	0.000	-0.110	0.570	1140	0.554	711	0.434	1186	0	0	0	0	0	0
FBgn0039562	0.000	0.025	0.577	2364	0.497	151	0.423	326	0	0	0	0	0	0
FBgn0039563	0.000	0.553	0.553	1341	0.467	60	0.289	190	0	0	0	0	0	0
FBgn0039565	0.000	0.852	0.530	570	0.465	1088	0.250	32	0	0	0	0	0	0
FBgn0039566	0.000	-0.282	0.535	2928	0.340	147	0.333	48	0	0	0	0	0	0
FBgn0039580	0.000	-0.122	0.591	2052	0.438	219	0.398	274	0	0	0	0	0	1
FBgn0039581	0.000	0.089	0.571	2913	0.446	101	0.409	154	0	0	0	0	0	0
FBgn0039588	0.000	0.304	0.544	2091	0.359	92	0.347	72	0	0	0	0	0	0
FBgn0039589	0.000	0.067	0.522	1608	0.371	89	0.293	482	0	0	0	0	0	0
FBgn0039600	0.000	-0.150	0.530	3201	0.231	13	0.419	191	0	0	0	0	0	0
FBgn0039601	0.000	-0.097	0.560	1866	0.532	154	0.400	130	0	0	0	0	0	0
FBgn0039612	0.000	-0.090	0.529	2016	0.615	26	0.263	57	0	0	0	0	0	0
FBgn0039613	0.000	0.626	0.490	2103	0.364	11	0.175	40	0	0	0	0	0	0
FBgn0039623	0.000	0.659	0.516	2508	0.477	107	0.327	609	0	0	0	0	1	0
FBgn0039625	0.000	-0.053	0.565	972	0.506	89	0.424	288	0	0	0	0	0	0
FBgn0039626	0.000	-0.421	0.535	1725	0.259	81	0.320	25	0	0	0	0	0	0
FBgn0039627	0.000	-0.664	0.524	921	0.346	107	0.240	75	0	0	0	0	0	0
FBgn0039632	0.000	-0.250	0.548	2559	0.341	85	0.449	681	0	0	0	0	0	0
FBgn0039634	0.000	-0.511	0.528	2058	0.434	325	0.385	828	0	0	0	0	0	0
FBgn0039635	0.000	-0.004	0.623	1098	0.479	119	0.412	238	0	0	0	0	0	0
FBgn0039636	0.000	0.005	0.574	1512	0.273	77	0.339	277	0	0	0	0	0	0
FBgn0039637	0.000	-0.090	0.533	2391	0.473	698	0.332	374	0	0	0	0	0	0
FBgn0039638	0.000	-0.034	0.539	1965	0.358	81	0.273	150	0	0	0	0	0	0
FBgn0039639	0.000	1.741	0.440	516	0.362	47	0.463	41	0	0	0	0	0	0
FBgn0039640	0.000	0.155	0.520	3000	0.275	80	0.388	289	0	0	0	0	0	0
FBgn0039641	0.000	0.135	0.539	969	0.478	92	0.271	155	0	0	0	0	0	0
FBgn0039642	0.000	0.510	0.568	792	0.373	118	0.254	177	0	0	0	0	0	0
FBgn0039644	0.000	0.500	0.514	4125	0.452	489	0.341	417	0	0	0	0	0	0
FBgn0039650	0.000	-1.194	0.513	540	0.273	66	0.333	36	0	0	0	0	0	0
FBgn0039654	0.000	0.054	0.581	2619	0.294	85	0.318	88	0	0	0	0	0	0
FBgn0039663	0.000	-0.304	0.578	1932	0.416	89	0.370	1458	0	0	0	0	0	0
FBgn0039664	0.000	-0.416	0.619	984	0.260	77	0.333	78	0	0	0	0	0	0
FBgn0039665	0.000	0.953	0.635	756	0.472	299	0.384	224	0	0	0	0	0	0
FBgn0039668	0.000	0.287	0.607	2430	0.517	424	0.470	270	0	0	0	0	0	0
FBgn0039674	0.000	-0.387	0.608	954	0.474	466	0.340	203	0	0	0	0	0	0
FBgn0039678	0.000	-0.244	0.604	429	0.407	59	0.356	73	0	0	0	0	0	0
FBgn0039680	0.000	-0.110	0.525	4143	0.405	79	0.316	79	0	0	0	0	0	0
FBgn0039687	0.000	-0.050	0.525	609	0.357	84	0.302	43	0	0	0	0	0	0
FBgn0039689	0.000	-0.155	0.558	891	0.392	79	0.385	78	0	0	0	0	0	0
FBgn0039690	0.000	-0.490	0.539	687	0.440	134	0.402	520	0	0	0	0	0	0
FBgn0039691	0.000	-0.177	0.547	1794	0.504	133	0.362	116	0	0	0	0	0	1
FBgn0039696	0.000	-0.423	0.527	2928	0.329	85	0.407	145	0	0	0	0	0	0
FBgn0039697	0.000	0.472	0.623	762	0.250	4	0.370	216	0	0	0	0	0	0
FBgn0039698	0.000	0.077	0.600	921	0.415	106	0.272	103	0	0	0	0	0	0
FBgn0039702	0.000	-0.345	0.565	1344	0.289	45	0.204	142	0	0	0	0	0	0
FBgn0039705	0.000	-0.395	0.542	1839	0.500	256	0.366	279	0	0	0	0	0	0
FBgn0039710	0.000	-0.254	0.548	1770	0.362	94	0.452	367	0	0	0	0	0	0
FBgn0039711	0.000	0.488	0.526	1059	0.354	65	0.305	105	0	0	0	0	0	0
FBgn0039712	0.000	0.130	0.561	930	0.493	140	0.358	299	0	0	0	0	0	0
FBgn0039713	0.000	-0.053	0.593	627	0.353	34	0.323	65	0	0	0	0	0	0
FBgn0039714	0.000	-0.132	0.538	1068	0.465	495	0.315	257	0	0	0	0	0	0
FBgn0039726	0.000	-0.407	0.524	921	0.377	61	0.391	23	0	0	0	0	0	0
FBgn0039730	0.000	-0.260	0.580	1155	0.315	73	0.359	287	0	0	0	0	0	0
FBgn0039731	0.000	0.376	0.506	1419	0.300	10	0.256	78	0	0	0	0	0	0
FBgn0039732	0.000	0.305	0.512	486	0.265	102	0.258	66	0	0	0	0	0	0
FBgn0039733	0.000	-0.042	0.590	1233	0.539	447	0.318	176	0	0	0	0	0	0
FBgn0039735	0.000	-0.067	0.518	471	0.395	258	0.281	89	0	0	0	0	0	0
FBgn0039737	0.000	0.076	0.584	1434	0.550	289	0.385	187	0	0	0	0	0	0
FBgn0039738	0.000	-0.209	0.563	1827	0.533	645	0.427	859	0	0	0	0	0	0
FBgn0039740	0.000	0.068	0.561	1374	0.464	69	0.314	188	0	0	0	0	0	0
FBgn0039741	0.000	0.716	0.589	999	0.427	620	0.383	447	0	0	0	0	0	0
FBgn0039743	0.000	-1.799	0.578	1428	0.463	285	0.386	329	1	0	0	0	0	0
FBgn0039751	0.000	0.115	0.541	765	0.384	86	0.416	286	0	0	0	0	0	0
FBgn0039756	0.000	-0.354	0.582	1263	0.539	193	0.462	277	0	0	0	0	0	0
FBgn0039757	0.000	0.221	0.588	585	0.405	37	0.426	108	0	0	0	0	0	0
FBgn0039764	0.000	-0.444	0.490	357	0.351	97	0.325	203	0	0	0	0	0	0
FBgn0039765	0.000	0.330	0.563	423	0.237	38	0.269	67	0	0	0	0	0	0
FBgn0039766	0.000	-1.018	0.510	567	0.240	25	0.264	72	0	0	0	0	0	0
FBgn0039767	0.000	0.108	0.607	1461	0.528	436	0.464	399	0	0	0	0	0	0
FBgn0039773	0.000	-0.167	0.555	1263	0.506	259	0.418	98	0	0	0	0	0	0
FBgn0039774	0.000	-0.525	0.553	2115	0.427	585	0.337	175	0	0	0	0	0	0
FBgn0039776	0.000	-0.320	0.568	1653	0.406	335	0.388	260	0	0	0	0	0	0
FBgn0039788	0.000	0.497	0.508	1200	0.310	174	0.197	71	0	0	0	0	0	0
FBgn0039790	0.000	0.108	0.541	1221	0.342	269	0.430	151	0	0	0	0	0	0
FBgn0039800	0.000	0.308	0.598	480	0.533	30	0.317	82	0	0	0	0	0	0
FBgn0039801	0.000	-0.404	0.593	474	0.567	30	0.333	93	0	0	0	0	0	0
FBgn0039802	0.000	0.080	0.612	564	0.370	81	0.261	88	0	0	0	0	0	0
FBgn0039809	0.000	0.228	0.546	1173	0.317	104	0.438	324	0	0	0	0	0	1
FBgn0039827	0.000	-0.114	0.566	2760	0.531	96	0.447	76	0	0	0	0	0	0
FBgn0039828	0.000	-0.178	0.565	924	0.314	86	0.350	197	0	0	0	0	0	0
FBgn0039829	0.000	-0.107	0.526	1074	0.344	61	0.281	32	0	0	0	0	0	0
FBgn0039830	0.000	0.219	0.573	417	0.492	508	0.418	244	0	0	0	0	0	0
FBgn0039831	0.000	0.153	0.569	1887	0.478	594	0.341	649	0	0	0	0	0	0
FBgn0039835	0.000	0.088	0.493	588	0.383	47	0.348	69	0	0	0	0	0	0
FBgn0039846	0.000	-1.687	0.553	2316	0.364	11	0.332	217	0	1	1	0	0	0
FBgn0039849	0.000	-0.184	0.579	1095	0.472	231	0.505	190	0	0	0	0	0	0
FBgn0039854	0.000	-0.211	0.541	1347	0.388	80	0.347	121	0	0	0	0	0	0
FBgn0039857	0.000	0.261	0.605	789	0.370	46	0.409	132	0	0	0	0	0	0
FBgn0039858	0.000	0.358	0.583	1701	0.398	118	0.491	470	0	0	0	0	0	0
FBgn0039859	0.000	-0.303	0.537	603	0.400	90	0.325	117	0	0	0	0	0	0
FBgn0039860	0.000	0.321	0.562	1119	0.273	99	0.294	126	0	0	0	0	0	0
FBgn0039861	0.000	0.490	0.548	1929	0.500	110	0.491	540	0	0	0	0	0	0
FBgn0039863	0.000	0.426	0.527	4995	0.487	355	0.311	518	0	0	0	0	0	0
FBgn0039867	0.000	-0.465	0.562	1275	0.337	83	0.306	49	0	0	0	0	0	0
FBgn0039868	0.000	-0.176	0.516	624	0.374	107	0.290	100	0	0	0	0	0	0
FBgn0039869	0.000	-0.026	0.571	333	0.475	139	0.384	232	0	0	0	0	0	0
FBgn0039870	0.000	-0.605	0.501	741	0.405	37	0.316	57	0	0	0	1	0	0
FBgn0039875	0.000	-0.098	0.546	1881	0.454	335	0.469	64	0	0	0	0	0	0
FBgn0039876	0.000	0.034	0.521	987	0.280	100	0.322	230	0	0	0	0	0	0
FBgn0039877	0.000	0.937	0.526	2097	0.315	289	0.311	180	0	0	0	0	0	0
FBgn0039881	0.000	-1.214	0.543	792	0.317	126	0.242	227	0	0	0	0	0	0
FBgn0039882	0.000	-0.905	0.557	1464	0.463	445	0.373	249	0	0	0	0	0	0
FBgn0039889	0.000	-0.014	0.380	942	0.250	60	0.333	3	0	0	0	0	0	0
FBgn0039890	0.000	1.109	0.394	2193	0.333	418	0.234	290	0	0	0	0	0	1
FBgn0039902	0.000	0.247	0.425	894	0.353	241	0.338	1860	0	0	0	0	1	0
FBgn0039904	0.000	0.431	0.447	4503	0.333	147	0.265	392	0	1	0	0	0	0
FBgn0039907	0.000	0.792	0.463	4410	0.371	518	0.280	429	0	0	0	0	0	0
FBgn0039909	0.000	0.012	0.495	1407	0.321	106	0.254	71	0	0	0	0	0	0
FBgn0039924	0.000	1.151	0.380	1215	0.261	161	0.265	117	0	0	0	0	0	0
FBgn0039929	0.000	0.124	0.489	840	0.358	165	0.304	260	0	0	0	0	0	0
FBgn0039930	0.000	-0.566	0.525	507	0.366	112	0.368	68	0	0	0	0	0	0
FBgn0039936	0.000	0.944	0.453	4725	0.372	78	0.389	321	0	0	0	0	0	0
FBgn0039943	0.000	-0.009	0.531	1266	0.368	106	0.368	144	0	0	0	0	0	0
FBgn0039958	0.000	0.711	0.444	1050	0.341	258	0.268	836	0	0	0	0	0	0
FBgn0039965	0.000	-0.026	0.522	801	0.391	87	0.333	306	0	0	0	0	0	0
FBgn0039966	0.000	-0.250	0.584	669	0.437	158	0.283	237	0	0	0	0	0	0
FBgn0039969	0.000	-0.187	0.411	465	0.300	80	0.268	153	0	0	0	0	0	0
FBgn0039970	0.000	0.062	0.438	966	0.333	81	0.293	181	0	0	0	0	0	0
FBgn0039972	0.000	0.876	0.421	3918	0.436	498	0.249	333	0	0	0	0	0	0
FBgn0039977	0.000	1.023	0.385	732	0.284	102	0.152	46	0	0	0	0	0	0
FBgn0039993	0.000	-0.698	0.428	1095	0.243	107	0.214	42	0	0	0	0	0	0
FBgn0040005	0.000	0.899	0.383	1137	0.303	327	0.273	161	0	1	0	0	0	0
FBgn0040007	0.000	-0.162	0.399	213	0.296	81	0.308	107	0	0	0	0	0	0
FBgn0040010	0.000	-1.200	0.454	549	0.381	260	0.274	555	0	0	0	0	0	0
FBgn0040011	0.000	1.249	0.434	2694	0.333	201	0.317	262	0	0	0	0	0	0
FBgn0040020	0.000	0.393	0.417	429	0.259	139	0.234	295	0	0	0	0	0	0
FBgn0040064	0.000	-0.129	0.561	1197	0.358	95	0.313	99	0	0	0	0	0	0
FBgn0040066	0.000	-0.188	0.578	1086	0.495	299	0.382	249	0	0	0	0	0	0
FBgn0040068	0.000	0.298	0.585	3006	0.524	519	0.415	511	0	0	0	0	1	1
FBgn0040070	0.000	0.154	0.545	321	0.425	294	0.415	366	0	0	0	0	0	0
FBgn0040075	0.000	0.319	0.575	1446	0.394	175	0.349	86	0	0	0	0	1	0
FBgn0040077	0.000	-0.504	0.575	468	0.483	818	0.220	50	0	0	0	0	0	0
FBgn0040078	0.000	-0.113	0.544	1371	0.459	220	0.338	68	0	0	0	0	0	0
FBgn0040079	0.000	-0.172	0.531	1869	0.377	154	0.300	416	0	0	0	1	0	0
FBgn0040080	0.000	0.188	0.592	1977	0.468	248	0.360	1054	0	0	0	0	0	0
FBgn0040087	0.000	-0.219	0.555	2511	0.448	96	0.336	149	0	0	0	0	0	0
FBgn0040089	0.000	-0.123	0.609	1662	0.450	979	0.400	455	0	0	0	0	0	0
FBgn0040091	0.000	0.400	0.525	1590	0.418	110	0.262	42	0	0	0	0	0	0
FBgn0040092	0.000	1.021	0.627	969	0.400	5	0.369	65	0	0	0	0	0	0
FBgn0040099	0.000	-0.677	0.418	758	0.364	44	0.271	258	0	0	0	0	0	0
FBgn0040206	0.000	-0.760	0.517	1413	0.383	154	0.295	421	0	0	0	0	0	0
FBgn0040207	0.000	-0.570	0.515	2460	0.387	351	0.378	474	0	0	0	0	0	0
FBgn0040208	0.000	0.276	0.576	1818	0.440	141	0.357	703	0	0	0	0	0	1
FBgn0040212	0.000	0.414	0.543	2424	0.482	355	0.324	737	0	0	0	0	0	0
FBgn0040227	0.000	0.058	0.567	1683	0.454	152	0.452	177	0	0	0	0	0	0
FBgn0040228	0.000	-0.602	0.533	570	0.283	92	0.265	68	0	0	0	0	0	0
